"year","flights","origin_iso","destination_iso","originregion_name","destinationregion_name","origin_name","destination_name","ftype"
2007,1947,"DK","TR","ESRA North-West","ESRA Mediterranean","Denmark","Turkey","internal"
2007,454,"UA","AM","ESRA East","Other Europe","Ukraine","Armenia","internal"
2007,280,"UA","FI","ESRA East","ESRA North-West","Ukraine","Finland","internal"
2007,359,"LV","BE","Other Europe","ESRA North-West","Latvia","Belgium","internal"
2007,573,"CY","SE","ESRA Mediterranean","ESRA North-West","Cyprus","Sweden","internal"
2007,229,"LT","FR","Other Europe","ESRA North-West","Lithuania","France","internal"
2007,371,"SK","BG","ESRA East","ESRA East","Slovakia","Bulgaria","internal"
2007,108,"SK","RO","ESRA East","ESRA East","Slovakia","Romania","internal"
2007,130,"NL","GE","ESRA North-West","Other Europe","Netherlands","Georgia","internal"
2007,722,"SI","SI","ESRA East","ESRA East","Slovenia","Slovenia","internal"
2007,251,"PL","SI","ESRA East","ESRA East","Poland","Slovenia","internal"
2007,277,"MT","CH","ESRA Mediterranean","ESRA North-West","Malta","Switzerland","internal"
2007,14,"AM","RS","Other Europe","ESRA East","Armenia","Serbia","internal"
2007,524,"FI","TR","ESRA North-West","ESRA Mediterranean","Finland","Turkey","internal"
2007,291,"DE","MD","ESRA North-West","ESRA East","Germany","Moldova, Republic of","internal"
2007,288,"NL","SI","ESRA North-West","ESRA East","Netherlands","Slovenia","internal"
2007,297,"PT","PL","ESRA Mediterranean","ESRA East","Portugal","Poland","internal"
2007,23,"PT","SK","ESRA Mediterranean","ESRA East","Portugal","Slovakia","internal"
2007,269,"HR","TR","ESRA East","ESRA Mediterranean","Croatia","Turkey","internal"
2007,269,"DK","RS","ESRA North-West","ESRA East","Denmark","Serbia","internal"
2007,255,"RS","NL","ESRA East","ESRA North-West","Serbia","Netherlands","internal"
2007,119,"LT","CH","Other Europe","ESRA North-West","Lithuania","Switzerland","internal"
2007,1,"MK","MT","ESRA East","ESRA Mediterranean","Macedonia, the former Yugoslav Republic of","Malta","internal"
2007,266,"BE","UA","ESRA North-West","ESRA East","Belgium","Ukraine","internal"
2007,330,"HU","HU","ESRA East","ESRA East","Hungary","Hungary","internal"
2007,23,"HR","MT","ESRA East","ESRA Mediterranean","Croatia","Malta","internal"
2007,319,"NL","MT","ESRA North-West","ESRA Mediterranean","Netherlands","Malta","internal"
2007,127,"SE","LU","ESRA North-West","ESRA North-West","Sweden","Luxembourg","internal"
2007,71,"RO","HR","ESRA East","ESRA East","Romania","Croatia","internal"
2007,73,"NO","RS","ESRA North-West","ESRA East","Norway","Serbia","internal"
2007,29,"PT","GI","ESRA Mediterranean","Other Europe","Portugal","Gibraltar","internal"
2007,56,"CY","SK","ESRA Mediterranean","ESRA East","Cyprus","Slovakia","internal"
2007,52,"UA","DK","ESRA East","ESRA North-West","Ukraine","Denmark","internal"
2007,60,"HR","BG","ESRA East","ESRA East","Croatia","Bulgaria","internal"
2007,3,"CY","AL","ESRA Mediterranean","ESRA East","Cyprus","Albania","internal"
2007,9,"LU","SI","ESRA North-West","ESRA East","Luxembourg","Slovenia","internal"
2007,26,"SI","IE","ESRA East","ESRA North-West","Slovenia","Ireland","internal"
2007,48,"EE","BG","Other Europe","ESRA East","Estonia","Bulgaria","internal"
2007,457,"HR","IE","ESRA East","ESRA North-West","Croatia","Ireland","internal"
2007,33,"LT","RS","Other Europe","ESRA East","Lithuania","Serbia","internal"
2007,228,"LV","GR","Other Europe","ESRA Mediterranean","Latvia","Greece","internal"
2007,120,"SK","SE","ESRA East","ESRA North-West","Slovakia","Sweden","internal"
2007,5,"BA","SK","ESRA East","ESRA East","Bosnia and Herzegovina","Slovakia","internal"
2007,28,"IT","GI","ESRA Mediterranean","Other Europe","Italy","Gibraltar","internal"
2007,3,"BA","IE","ESRA East","ESRA North-West","Bosnia and Herzegovina","Ireland","internal"
2007,10,"BA","GR","ESRA East","ESRA Mediterranean","Bosnia and Herzegovina","Greece","internal"
2007,17,"MK","BE","ESRA East","ESRA North-West","Macedonia, the former Yugoslav Republic of","Belgium","internal"
2007,113,"CH","LT","ESRA North-West","Other Europe","Switzerland","Lithuania","internal"
2007,2,"BE","MD","ESRA North-West","ESRA East","Belgium","Moldova, Republic of","internal"
2007,15,"IT","AM","ESRA Mediterranean","Other Europe","Italy","Armenia","internal"
2007,4,"ES","AM","ESRA Mediterranean","Other Europe","Spain","Armenia","internal"
2007,17,"SK","LV","ESRA East","Other Europe","Slovakia","Latvia","internal"
2007,4,"LU","LV","ESRA North-West","Other Europe","Luxembourg","Latvia","internal"
2007,503,"SE","BG","ESRA North-West","ESRA East","Sweden","Bulgaria","internal"
2007,10,"GB","MK","ESRA North-West","ESRA East","United Kingdom","Macedonia, the former Yugoslav Republic of","internal"
2007,7,"SE","FO","ESRA North-West","ESRA North-West","Sweden","Faroe Islands","internal"
2007,3,"MK","PL","ESRA East","ESRA East","Macedonia, the former Yugoslav Republic of","Poland","internal"
2007,5,"CH","AM","ESRA North-West","Other Europe","Switzerland","Armenia","internal"
2007,29,"CY","HR","ESRA Mediterranean","ESRA East","Cyprus","Croatia","internal"
2007,6,"FO","SE","ESRA North-West","ESRA North-West","Faroe Islands","Sweden","internal"
2007,1,"RS","GI","ESRA East","Other Europe","Serbia","Gibraltar","internal"
2007,1,"GI","SI","Other Europe","ESRA East","Gibraltar","Slovenia","internal"
2007,512,"NO","BG","ESRA North-West","ESRA East","Norway","Bulgaria","internal"
2007,9,"LU","NO","ESRA North-West","ESRA North-West","Luxembourg","Norway","internal"
2007,1756,"NO","GR","ESRA North-West","ESRA Mediterranean","Norway","Greece","internal"
2007,6,"BA","NO","ESRA East","ESRA North-West","Bosnia and Herzegovina","Norway","internal"
2007,3,"GI","NL","Other Europe","ESRA North-West","Gibraltar","Netherlands","internal"
2007,7,"ES","MK","ESRA Mediterranean","ESRA East","Spain","Macedonia, the former Yugoslav Republic of","internal"
2007,1,"FO","DE","ESRA North-West","ESRA North-West","Faroe Islands","Germany","internal"
2007,13,"MT","LT","ESRA Mediterranean","Other Europe","Malta","Lithuania","internal"
2007,2,"CY","BA","ESRA Mediterranean","ESRA East","Cyprus","Bosnia and Herzegovina","internal"
2007,6,"SI","LV","ESRA East","Other Europe","Slovenia","Latvia","internal"
2007,23,"MK","NL","ESRA East","ESRA North-West","Macedonia, the former Yugoslav Republic of","Netherlands","internal"
2007,3,"MK","DK","ESRA East","ESRA North-West","Macedonia, the former Yugoslav Republic of","Denmark","internal"
2007,2,"GI","GR","Other Europe","ESRA Mediterranean","Gibraltar","Greece","internal"
2007,2,"HR","GE","ESRA East","Other Europe","Croatia","Georgia","internal"
2007,3,"MT","BA","ESRA Mediterranean","ESRA East","Malta","Bosnia and Herzegovina","internal"
2007,2,"GI","MT","Other Europe","ESRA Mediterranean","Gibraltar","Malta","internal"
2007,2,"AM","HU","Other Europe","ESRA East","Armenia","Hungary","internal"
2007,2,"LT","FO","Other Europe","ESRA North-West","Lithuania","Faroe Islands","internal"
2007,5,"LT","HU","Other Europe","ESRA East","Lithuania","Hungary","internal"
2007,2,"AM","SK","Other Europe","ESRA East","Armenia","Slovakia","internal"
2007,1,"PT","AM","ESRA Mediterranean","Other Europe","Portugal","Armenia","internal"
2007,3,"AM","FI","Other Europe","ESRA North-West","Armenia","Finland","internal"
2007,1,"FI","AM","ESRA North-West","Other Europe","Finland","Armenia","internal"
2008,80683,"FR","GB","ESRA North-West","ESRA North-West","France","United Kingdom","internal"
2008,2262,"RO","GB","ESRA East","ESRA North-West","Romania","United Kingdom","internal"
2008,1266,"GR","RS","ESRA Mediterranean","ESRA East","Greece","Serbia","internal"
2008,15085,"SE","DK","ESRA North-West","ESRA North-West","Sweden","Denmark","internal"
2008,3363,"EE","FI","Other Europe","ESRA North-West","Estonia","Finland","internal"
2008,5967,"BE","BE","ESRA North-West","ESRA North-West","Belgium","Belgium","internal"
2008,26635,"DE","NL","ESRA North-West","ESRA North-West","Germany","Netherlands","internal"
2008,28372,"FR","CH","ESRA North-West","ESRA North-West","France","Switzerland","internal"
2008,421475,"FR","FR","ESRA North-West","ESRA North-West","France","France","internal"
2008,2645,"BE","CZ","ESRA North-West","ESRA East","Belgium","Czech Republic","internal"
2008,18001,"DE","GR","ESRA North-West","ESRA Mediterranean","Germany","Greece","internal"
2008,18644,"NL","FR","ESRA North-West","ESRA North-West","Netherlands","France","internal"
2008,10018,"AT","CH","ESRA North-West","ESRA North-West","Austria","Switzerland","internal"
2008,7157,"NL","CH","ESRA North-West","ESRA North-West","Netherlands","Switzerland","internal"
2008,18514,"NL","ES","ESRA North-West","ESRA Mediterranean","Netherlands","Spain","internal"
2008,13411,"FI","SE","ESRA North-West","ESRA North-West","Finland","Sweden","internal"
2008,4358,"GB","FI","ESRA North-West","ESRA North-West","United Kingdom","Finland","internal"
2008,2258,"FI","IT","ESRA North-West","ESRA Mediterranean","Finland","Italy","internal"
2008,80861,"GB","FR","ESRA North-West","ESRA North-West","United Kingdom","France","internal"
2008,9084,"AT","FR","ESRA North-West","ESRA North-West","Austria","France","internal"
2008,3539,"HU","IT","ESRA East","ESRA Mediterranean","Hungary","Italy","internal"
2008,1810,"CY","CY","ESRA Mediterranean","ESRA Mediterranean","Cyprus","Cyprus","internal"
2008,64840,"GB","IE","ESRA North-West","ESRA North-West","United Kingdom","Ireland","internal"
2008,1683,"BG","CZ","ESRA East","ESRA East","Bulgaria","Czech Republic","internal"
2008,1331,"RS","FR","ESRA East","ESRA North-West","Serbia","France","internal"
2008,2058,"HU","CZ","ESRA East","ESRA East","Hungary","Czech Republic","internal"
2008,612,"CY","IT","ESRA Mediterranean","ESRA Mediterranean","Cyprus","Italy","internal"
2008,6089,"CY","GR","ESRA Mediterranean","ESRA Mediterranean","Cyprus","Greece","internal"
2008,5924,"PT","IT","ESRA Mediterranean","ESRA Mediterranean","Portugal","Italy","internal"
2008,4367,"PT","NL","ESRA Mediterranean","ESRA North-West","Portugal","Netherlands","internal"
2008,5224,"PT","CH","ESRA Mediterranean","ESRA North-West","Portugal","Switzerland","internal"
2008,617,"ES","MT","ESRA Mediterranean","ESRA Mediterranean","Spain","Malta","internal"
2008,2205,"TR","ES","ESRA Mediterranean","ESRA Mediterranean","Turkey","Spain","internal"
2008,2397,"NL","PL","ESRA North-West","ESRA East","Netherlands","Poland","internal"
2008,4953,"NL","GR","ESRA North-West","ESRA Mediterranean","Netherlands","Greece","internal"
2008,2134,"HU","NL","ESRA East","ESRA North-West","Hungary","Netherlands","internal"
2008,197,"IT","MK","ESRA Mediterranean","ESRA East","Italy","Macedonia, the former Yugoslav Republic of","internal"
2008,726,"LT","UA","Other Europe","ESRA East","Lithuania","Ukraine","internal"
2008,2725,"HU","CH","ESRA East","ESRA North-West","Hungary","Switzerland","internal"
2008,6345,"IT","CZ","ESRA Mediterranean","ESRA East","Italy","Czech Republic","internal"
2008,4065,"IT","AL","ESRA Mediterranean","ESRA East","Italy","Albania","internal"
2008,3879,"AT","TR","ESRA North-West","ESRA Mediterranean","Austria","Turkey","internal"
2008,13643,"GB","TR","ESRA North-West","ESRA Mediterranean","United Kingdom","Turkey","internal"
2008,4059,"ES","RO","ESRA Mediterranean","ESRA East","Spain","Romania","internal"
2008,2050,"LT","DE","Other Europe","ESRA North-West","Lithuania","Germany","internal"
2008,837,"NO","CH","ESRA North-West","ESRA North-West","Norway","Switzerland","internal"
2008,5003,"DE","RS","ESRA North-West","ESRA East","Germany","Serbia","internal"
2008,3948,"PL","DK","ESRA East","ESRA North-West","Poland","Denmark","internal"
2008,10250,"SE","NO","ESRA North-West","ESRA North-West","Sweden","Norway","internal"
2008,1195,"DK","IE","ESRA North-West","ESRA North-West","Denmark","Ireland","internal"
2008,2263,"DE","SK","ESRA North-West","ESRA East","Germany","Slovakia","internal"
2008,2351,"AT","DK","ESRA North-West","ESRA North-West","Austria","Denmark","internal"
2008,603,"MT","ES","ESRA Mediterranean","ESRA Mediterranean","Malta","Spain","internal"
2008,3566,"GB","BG","ESRA North-West","ESRA East","United Kingdom","Bulgaria","internal"
2008,1322,"FR","RS","ESRA North-West","ESRA East","France","Serbia","internal"
2008,1712,"LV","DK","Other Europe","ESRA North-West","Latvia","Denmark","internal"
2008,3176,"SE","IT","ESRA North-West","ESRA Mediterranean","Sweden","Italy","internal"
2008,1486,"CZ","NO","ESRA East","ESRA North-West","Czech Republic","Norway","internal"
2008,6190,"BG","DE","ESRA East","ESRA North-West","Bulgaria","Germany","internal"
2008,809,"PT","LU","ESRA Mediterranean","ESRA North-West","Portugal","Luxembourg","internal"
2008,605,"IT","CY","ESRA Mediterranean","ESRA Mediterranean","Italy","Cyprus","internal"
2008,3595,"LU","GB","ESRA North-West","ESRA North-West","Luxembourg","United Kingdom","internal"
2008,540,"HU","MK","ESRA East","ESRA East","Hungary","Macedonia, the former Yugoslav Republic of","internal"
2008,2268,"DK","AT","ESRA North-West","ESRA North-West","Denmark","Austria","internal"
2008,829,"IE","SK","ESRA North-West","ESRA East","Ireland","Slovakia","internal"
2008,709,"RO","CH","ESRA East","ESRA North-West","Romania","Switzerland","internal"
2008,967,"BA","DE","ESRA East","ESRA North-West","Bosnia and Herzegovina","Germany","internal"
2008,201,"GR","HR","ESRA Mediterranean","ESRA East","Greece","Croatia","internal"
2008,1071,"TR","HU","ESRA Mediterranean","ESRA East","Turkey","Hungary","internal"
2008,599,"LV","AT","Other Europe","ESRA North-West","Latvia","Austria","internal"
2008,46,"LT","CH","Other Europe","ESRA North-West","Lithuania","Switzerland","internal"
2008,850,"IE","LT","ESRA North-West","Other Europe","Ireland","Lithuania","internal"
2008,2523,"RO","TR","ESRA East","ESRA Mediterranean","Romania","Turkey","internal"
2008,2691,"CZ","NL","ESRA East","ESRA North-West","Czech Republic","Netherlands","internal"
2008,1461,"PL","HU","ESRA East","ESRA East","Poland","Hungary","internal"
2008,819,"FR","SK","ESRA North-West","ESRA East","France","Slovakia","internal"
2008,615,"RO","CY","ESRA East","ESRA Mediterranean","Romania","Cyprus","internal"
2008,807,"AT","IE","ESRA North-West","ESRA North-West","Austria","Ireland","internal"
2008,730,"AT","AL","ESRA North-West","ESRA East","Austria","Albania","internal"
2008,1417,"BE","RO","ESRA North-West","ESRA East","Belgium","Romania","internal"
2008,22105,"RO","RO","ESRA East","ESRA East","Romania","Romania","internal"
2008,2733,"RO","FR","ESRA East","ESRA North-West","Romania","France","internal"
2008,1157,"UA","HU","ESRA East","ESRA East","Ukraine","Hungary","internal"
2008,3867,"SE","BE","ESRA North-West","ESRA North-West","Sweden","Belgium","internal"
2008,9405,"CZ","CZ","ESRA East","ESRA East","Czech Republic","Czech Republic","internal"
2008,2201,"ES","GR","ESRA Mediterranean","ESRA Mediterranean","Spain","Greece","internal"
2008,1051,"HR","SI","ESRA East","ESRA East","Croatia","Slovenia","internal"
2008,1641,"FR","UA","ESRA North-West","ESRA East","France","Ukraine","internal"
2008,642,"MK","AT","ESRA East","ESRA North-West","Macedonia, the former Yugoslav Republic of","Austria","internal"
2008,1119,"AT","SK","ESRA North-West","ESRA East","Austria","Slovakia","internal"
2008,820,"UA","CH","ESRA East","ESRA North-West","Ukraine","Switzerland","internal"
2008,254,"FI","RO","ESRA North-West","ESRA East","Finland","Romania","internal"
2008,475,"BE","LV","ESRA North-West","Other Europe","Belgium","Latvia","internal"
2008,1129,"GB","RS","ESRA North-West","ESRA East","United Kingdom","Serbia","internal"
2008,1154,"BG","FR","ESRA East","ESRA North-West","Bulgaria","France","internal"
2008,1050,"TR","BG","ESRA Mediterranean","ESRA East","Turkey","Bulgaria","internal"
2008,1205,"HR","CH","ESRA East","ESRA North-West","Croatia","Switzerland","internal"
2008,739,"GR","SK","ESRA Mediterranean","ESRA East","Greece","Slovakia","internal"
2008,566,"NL","HR","ESRA North-West","ESRA East","Netherlands","Croatia","internal"
2008,211,"CH","LV","ESRA North-West","Other Europe","Switzerland","Latvia","internal"
2008,929,"BG","ES","ESRA East","ESRA Mediterranean","Bulgaria","Spain","internal"
2008,427,"LT","AT","Other Europe","ESRA North-West","Lithuania","Austria","internal"
2008,940,"HR","CZ","ESRA East","ESRA East","Croatia","Czech Republic","internal"
2008,919,"RO","UA","ESRA East","ESRA East","Romania","Ukraine","internal"
2008,481,"IT","SI","ESRA Mediterranean","ESRA East","Italy","Slovenia","internal"
2008,1255,"BG","HU","ESRA East","ESRA East","Bulgaria","Hungary","internal"
2008,301,"DE","MK","ESRA North-West","ESRA East","Germany","Macedonia, the former Yugoslav Republic of","internal"
2008,737,"HR","RS","ESRA East","ESRA East","Croatia","Serbia","internal"
2008,525,"HR","ES","ESRA East","ESRA Mediterranean","Croatia","Spain","internal"
2008,657,"CZ","SI","ESRA East","ESRA East","Czech Republic","Slovenia","internal"
2008,212,"CZ","AM","ESRA East","Other Europe","Czech Republic","Armenia","internal"
2008,298,"DE","AM","ESRA North-West","Other Europe","Germany","Armenia","internal"
2008,41,"RO","MT","ESRA East","ESRA Mediterranean","Romania","Malta","internal"
2008,531,"MK","RS","ESRA East","ESRA East","Macedonia, the former Yugoslav Republic of","Serbia","internal"
